"","Index","Title","Artist","Top.Genre","Year","BPM","Energy","Danceability","Loudness","Liveness","Valence","Duration","Acousticness","Speechiness","Popularity"
"1591",1591,"Human Touch","Bruce Springsteen","classic rock","1992",115,52,65,-14,10,45,261,0,3,58
"1592",1592,"Vlieg Met Me Mee - Live","Paul de Leeuw","dutch cabaret","1992",176,47,35,-14,77,56,191,77,20,40
"1593",1593,"In These Arms","Bon Jovi","glam metal","1992",123,92,51,-3,21,46,198,1,6,59
"1594",1594,"Out Of Space","The Prodigy","big beat","1992",147,87,64,-11,11,61,178,0,6,48
"1595",1595,"Find The River","R.E.M.","alternative rock","1992",145,44,42,-9,14,30,110,22,3,58
"1596",1596,"I Have Nothing","Whitney Houston","dance pop","1992",153,40,54,-10,16,24,169,58,4,73
"1597",1597,"Rosalyn","Vitesse","nederpop","1992",102,51,49,-13,7,67,88,1,6,39
"1598",1598,"Rooster","Alice In Chains","alternative metal","1992",144,55,27,-8,12,20,248,3,3,68
"1599",1599,"Why","Annie Lennox","europop","1992",91,47,53,-9,13,12,174,28,2,64
"1600",1600,"Rhythm Is A Dancer","SNAP!","diva house","1992",124,65,76,-15,9,86,210,21,3,57
"1601",1601,"Keep The Faith","Bon Jovi","glam metal","1992",118,97,57,-4,8,57,225,0,5,58
"1602",1602,"No Rain","Blind Melon","alternative metal","1992",148,48,39,-9,26,57,97,62,3,73
"1603",1603,"Creep","Radiohead","alternative rock","1993",92,43,52,-10,13,10,119,1,4,82
"1604",1604,"Proud Mary","Tina Turner","disco","1993",171,50,40,-11,11,37,206,8,7,66
"1605",1605,"Fields Of Gold","Sting","permanent wave","1993",104,34,65,-12,7,32,102,37,2,69
"1606",1606,"Eagle - Short Version","ABBA","europop","1993",86,83,41,-8,17,65,143,0,3,41
"1607",1607,"Linger","The Cranberries","irish rock","1993",95,43,44,-15,14,20,155,8,3,75
"1608",1608,"Alles Geprobeerd","Het Goede Doel","dutch pop","1993",76,56,59,-15,8,84,260,11,4,38
"1609",1609,"I'd Do Anything For Love (But I Won't Do That) - Single Edit","Meat Loaf","album rock","1993",105,67,42,-6,41,30,195,62,9,59
"1610",1610,"Shape Of My Heart","Sting","permanent wave","1993",84,37,54,-10,8,24,159,69,3,72
"1611",1611,"I Will Survive - Single Version","Gloria Gaynor","disco","1993",116,62,80,-13,32,64,79,2,5,60
"1612",1612,"Ordinary World","Duran Duran","dance rock","1993",140,65,47,-10,14,40,218,1,3,72
"1613",1613,"Disarm - Remastered","The Smashing Pumpkins","alternative metal","1993",130,42,53,-10,14,22,77,14,3,62
"1614",1614,"Mr. Jones","Counting Crows","alternative rock","1993",142,82,58,-7,28,73,152,18,4,76
"1615",1615,"Heart-Shaped Box","Nirvana","alternative rock","1993",203,64,26,-10,9,38,161,20,6,74
"1616",1616,"Daughter (Remastered)","Pearl Jam","alternative rock","1993",97,70,62,-10,6,73,114,1,3,68
"1617",1617,"In-A-Gadda-Da-Vida - Single Version","Iron Butterfly","art rock","1993",119,53,47,-10,18,77,54,0,3,57
"1618",1618,"Gaia","Valensia","classical rock","1993",174,33,38,-13,21,20,209,74,3,39
"1619",1619,"Mull Of Kintyre - 1993 Digital Remaster","Wings","album rock","1993",93,26,33,-15,12,42,163,0,3,56
"1620",1620,"Cose della vita","Eros Ramazzotti","italian pop","1993",176,60,50,-9,22,47,169,6,3,48
"1621",1621,"Are You Gonna Go My Way","Lenny Kravitz","permanent wave","1993",129,67,62,-10,33,78,92,0,4,72
"1622",1622,"What's Love Got to Do with It","Tina Turner","disco","1993",98,41,85,-12,9,79,107,22,7,69
"1623",1623,"Rearviewmirror (Remastered)","Pearl Jam","alternative rock","1993",159,96,37,-5,35,44,163,0,7,58
"1624",1624,"La solitudine","Laura Pausini","europop","1993",132,47,57,-6,15,26,121,74,4,57
"1625",1625,"Up Where We Belong","Joe Cocker","album rock","1993",139,43,57,-9,8,36,113,60,3,54
"1626",1626,"Rape Me","Nirvana","alternative rock","1993",112,75,42,-11,7,23,50,1,5,64
"1627",1627,"Round Here","Counting Crows","alternative rock","1993",94,48,31,-9,8,19,209,14,3,61
"1628",1628,"I Want You Back","The Jackson 5","adult standards","1993",98,54,64,-13,28,94,61,49,3,65
"1629",1629,"Younger Days","The Fatal Flowers","dutch indie","1993",116,85,54,-7,31,31,68,2,4,42
"1630",1630,"All Apologies","Nirvana","alternative rock","1993",113,63,45,-12,9,36,113,8,3,67
"1631",1631,"Zombie","The Cranberries","irish rock","1994",167,64,31,-9,37,31,186,2,3,80
"1633",1633,"Oude Maasweg","The Amazing Stroopwafels","dutch rock","1994",90,26,75,-15,12,13,86,70,4,45
"1634",1634,"Lightning Crashes","Live","alternative metal","1994",90,43,39,-9,11,43,205,24,4,64
"1635",1635,"Black Hole Sun","Soundgarden","alternative metal","1994",105,83,35,-5,8,15,198,0,4,76
"1636",1636,"The Man Who Sold The World","Nirvana","alternative rock","1994",115,75,48,-9,26,42,141,43,8,73
"1637",1637,"Basket Case","Green Day","modern rock","1994",85,94,44,-3,9,78,62,0,6,79
"1638",1638,"Where Did You Sleep Last Night","Nirvana","alternative rock","1994",109,59,57,-8,69,36,186,67,6,68
"1640",1640,"Kiss from a Rose","Seal","british soul","1994",132,53,58,-7,31,22,168,68,3,72
"1641",1641,"Always","Bon Jovi","glam metal","1994",141,66,38,-6,8,33,231,12,3,76
"1642",1642,"All I Want for Christmas Is You","Mariah Carey","dance pop","1994",150,63,34,-7,7,35,121,16,4,95
"1643",1643,"I Alone","Live","alternative metal","1994",90,82,40,-7,37,10,111,0,5,62
"1644",1644,"Sabotage","Beastie Boys","alternative rock","1994",168,94,32,-7,10,54,58,3,10,71
"1645",1645,"Smooth Operator - Single Version","Sade","british soul","1994",119,58,73,-7,3,96,139,24,3,66
"1646",1646,"Glory Box","Portishead","art pop","1994",120,43,51,-10,6,21,188,18,4,67
"1647",1647,"Dromen Zijn Bedrog","Marco Borsato","dutch cabaret","1994",132,86,61,-9,26,64,123,3,4,56
"1648",1648,"Ode To My Family","The Cranberries","irish rock","1994",94,45,36,-10,28,14,151,6,2,69
"1649",1649,"No Good (Start the Dance) [Remastered]","The Prodigy","big beat","1994",145,99,64,-7,16,17,252,1,5,56
"1650",1650,"When I Come Around","Green Day","modern rock","1994",98,91,53,-4,23,81,58,2,3,75
"1651",1651,"Live Forever - Remastered","Oasis","britpop","1994",84,79,10,-4,36,18,157,0,4,55
"1652",1652,"Mmm Mmm Mmm Mmm","Crash Test Dummies","canadian rock","1994",93,57,58,-8,8,37,115,25,2,57
"1653",1653,"Annabel","Hans De Booij","dutch cabaret","1994",174,52,81,-14,10,59,93,6,30,45
"1654",1654,"Polly","Nirvana","alternative rock","1994",115,39,62,-12,91,44,76,68,4,57
"1655",1655,"Grace","Jeff Buckley","alternative rock","1994",128,87,55,-4,22,19,201,3,4,59
"1656",1656,"Stil In Mij","Van Dik Hout","dutch cabaret","1995",99,65,59,-9,13,39,125,22,3,58
"1657",1657,"Wonderwall - Remastered","Oasis","britpop","1995",175,87,37,-5,23,48,139,0,4,71
"1658",1658,"Don't Look Back In Anger - Remastered","Oasis","britpop","1995",163,92,33,-4,13,34,170,6,6,63
"1659",1659,"Streets of Philadelphia - Single Edit","Bruce Springsteen","classic rock","1995",94,29,74,-13,9,44,75,29,3,70
"1660",1660,"Earth Song","Michael Jackson","pop","1995",138,44,50,-8,9,14,273,48,3,63
"1661",1661,"Street Spirit (Fade Out)","Radiohead","alternative rock","1995",138,45,49,-12,18,13,134,31,3,62
"1662",1662,"Man in the Mirror","Michael Jackson","pop","1995",100,80,79,-6,11,27,198,43,4,64
"1663",1663,"Aan De Kust","BLØF","dutch pop","1995",78,31,51,-10,13,22,103,93,5,47
"1664",1664,"Beat It","Michael Jackson","pop","1995",139,80,76,-6,17,91,138,3,4,60
"1665",1665,"Margherita","Marco Borsato","dutch cabaret","1995",119,25,54,-12,14,14,130,52,4,52
"1666",1666,"Vivo per lei","Andrea Bocelli","adult standards","1995",136,46,53,-6,18,29,146,70,3,64
"1667",1667,"Circle Of Life","Elton John","glam rock","1995",160,61,28,-8,11,16,170,28,4,54
"1668",1668,"They Don't Care About Us","Michael Jackson","pop","1995",90,91,86,-6,32,73,164,21,13,69
"1669",1669,"Champagne Supernova - Remastered","Oasis","britpop","1995",150,80,29,-5,36,12,297,47,4,63
"1670",1670,"You Do Something To Me","Paul Weller","britpop","1995",73,34,44,-13,11,30,99,48,3,58
"1671",1671,"Lemon Tree","Fools Garden","german pop rock","1995",143,48,66,-9,12,64,71,64,4,73
"1672",1672,"Weak","Skunk Anansie","british alternative rock","1995",94,77,53,-6,26,45,92,1,3,24
"1673",1673,"Ik Leef Niet Meer Voor Jou","Marco Borsato","dutch cabaret","1995",150,82,55,-9,4,57,97,2,5,60
"1674",1674,"Gangsta's Paradise","Coolio","g funk","1995",80,51,65,-10,40,39,121,7,6,80
"1675",1675,"Con Te Partirò","Andrea Bocelli","adult standards","1995",135,37,24,-8,9,30,131,84,3,66
"1676",1676,"Don't Speak","No Doubt","alternative rock","1995",76,71,52,-7,18,54,144,25,4,67
"1677",1677,"Heaven For Everyone - Remastered 2011","Queen","glam rock","1995",110,43,60,-10,17,27,214,29,3,49
"1678",1678,"Fake Plastic Trees","Radiohead","alternative rock","1995",74,23,45,-13,20,13,171,17,3,70
"1679",1679,"Too Much Love Will Kill You - 2011 Remaster","Queen","glam rock","1995",73,40,41,-8,16,21,139,58,3,49
"1680",1680,"1979 - Remastered 2012","The Smashing Pumpkins","alternative metal","1995",127,79,77,-10,5,96,146,2,3,74
"1681",1681,"Avalon","Roxy Music","album rock","1995",137,49,76,-11,21,88,137,67,3,46
"1682",1682,"You Don't Fool Me - Remastered 2011","Queen","glam rock","1995",122,83,59,-6,38,58,204,10,4,45
"1683",1683,"Can You Feel The Love Tonight","Elton John","glam rock","1995",123,36,30,-9,10,15,120,81,3,58
"1684",1684,"Dear Mama","2Pac","g funk","1995",84,54,77,-7,13,32,160,37,10,72
"1685",1685,"Diane","Therapy?","alternative metal","1995",124,43,42,-12,25,4,180,68,4,44
"1686",1686,"Stranger in Moscow","Michael Jackson","pop","1995",130,47,80,-9,32,59,222,25,4,58
"1687",1687,"An American Trilogy","Elvis Presley","adult standards","1995",84,13,21,-14,96,17,152,73,3,31
"1688",1688,"Secret Garden","Bruce Springsteen","classic rock","1995",87,33,52,-14,12,12,147,58,3,61
"1689",1689,"Tonight, Tonight - Remastered 2012","The Smashing Pumpkins","alternative metal","1995",149,67,29,-9,24,22,135,0,4,68
"1690",1690,"Bullet With Butterfly Wings - Remastered 2012","The Smashing Pumpkins","alternative metal","1995",122,72,40,-9,5,48,138,0,6,71
"1691",1691,"A Winter's Tale - 2011 Remaster","Queen","glam rock","1995",54,56,36,-6,31,14,110,18,3,29
"1693",1693,"High And Dry","Radiohead","alternative rock","1995",88,38,42,-12,9,35,137,7,3,72
"1694",1694,"Fairground","Simply Red","british soul","1995",123,73,72,-6,8,62,211,21,4,56
"1695",1695,"Avond","Boudewijn de Groot","dutch indie","1996",98,37,48,-15,12,17,157,66,4,40
"1696",1696,"She - Tous les visages de l’amour","Charles Aznavour","chanson","1996",132,39,35,-10,15,36,33,22,3,60
"1697",1697,"Insomnia","Faithless","big beat","1996",127,58,79,-10,17,26,326,18,4,55
"1698",1698,"Jesus to a Child","George Michael","dance rock","1996",174,42,53,-12,8,19,278,31,3,62
"1699",1699,"Down Under","Men At Work","album rock","1996",107,79,75,-5,5,89,101,5,3,74
"1700",1700,"Jump","Van Halen","album rock","1996",130,82,55,-7,6,77,120,7,3,57
"1701",1701,"Het Is Een Nacht... (Levensecht)","Guus Meeuwis","dutch pop","1996",138,62,63,-7,16,50,105,54,3,58
"1702",1702,"Where the Wild Roses Grow - 2011 - Remaster","Nick Cave & The Bad Seeds","art rock","1996",155,47,34,-11,10,16,117,38,3,59
"1703",1703,"Beautiful Noise","Neil Diamond","adult standards","1996",127,35,53,-15,15,73,73,12,3,57
"1704",1704,"Yesterday When I Was Young","Charles Aznavour","chanson","1996",68,51,33,-9,37,29,95,40,6,53
"1705",1705,"De Waarheid","Marco Borsato","dutch cabaret","1996",61,36,34,-11,33,9,191,11,3,50
"1706",1706,"Wereld Zonder Jou","Marco Borsato","dutch cabaret","1996",121,36,57,-10,17,9,116,51,3,55
"1707",1707,"Wannabe","Spice Girls","dance pop","1996",110,86,77,-6,16,89,53,10,3,80
"1708",1708,"Hedonism (Just Because You Feel Good)","Skunk Anansie","british alternative rock","1996",81,54,56,-9,16,31,87,9,3,32
"1709",1709,"Killing Me Softly With His Song","Fugees","east coast hip hop","1996",92,29,77,-17,57,51,179,3,14,74
"1710",1710,"You Have Been Loved","George Michael","dance rock","1996",137,24,61,-16,11,16,209,24,3,53
"1711",1711,"Children","Robert Miles","eurodance","1996",137,76,60,-11,6,39,123,0,3,67
"1712",1712,"No Diggity","Blackstreet","boy band","1996",89,65,87,-5,28,67,185,30,29,76
"1713",1713,"Casser la voix - Live ""Si Ce Soir""","Patrick Bruel","chanson","1996",135,72,27,-10,84,34,302,2,6,35
"1714",1714,"Beautiful Goodbye","Amanda Marshall","canadian pop","1996",99,29,49,-8,18,4,196,65,3,37
"1715",1715,"Ain't Nobody","Chaka Khan","dance pop","1996",104,88,80,-7,14,82,161,19,4,70
"1716",1716,"A Long December","Counting Crows","alternative rock","1996",71,58,39,-7,22,38,175,47,3,63
"1717",1717,"Novocaine For The Soul","Eels","alternative rock","1996",169,72,41,-8,8,31,69,0,4,54
"1718",1718,"Per Spoor (Kedeng Kedeng)","Guus Meeuwis","dutch pop","1996",126,88,58,-7,15,79,133,20,5,49
"1719",1719,"Bitter Sweet Symphony","The Verve","alternative rock","1997",171,92,36,-6,41,52,235,3,5,78
"1720",1720,"Zeg Me Dat Het Niet Zo Is","Frank Boeijen","dutch cabaret","1997",70,13,35,-14,17,29,41,85,4,48
"1721",1721,"Du hast","Rammstein","alternative metal","1997",125,92,64,-6,33,72,114,0,4,67
"1722",1722,"Take Me Home, Country Roads","John Denver","adult standards","1997",164,43,26,-13,19,55,78,55,3,77
"1723",1723,"Karma Police","Radiohead","alternative rock","1997",75,51,36,-9,17,32,144,6,3,74
"1724",1724,"Everlong","Foo Fighters","alternative metal","1997",158,88,41,-6,8,36,131,0,4,77
"1725",1725,"Op Fietse","Skik","dutch indie","1997",104,86,53,-5,24,86,171,19,3,46
"1726",1726,"Paranoid Android","Radiohead","alternative rock","1997",164,85,25,-7,5,19,259,4,6,67
"1727",1727,"Lopen Tot De Zon Komt","Acda en de Munnik","dutch cabaret","1997",100,33,43,-9,14,36,86,89,3,49
"1728",1728,"Into My Arms - 2011 Remastered Version","Nick Cave & The Bad Seeds","art rock","1997",94,9,48,-18,11,22,136,89,4,65
"1729",1729,"Engel","Rammstein","alternative metal","1997",96,66,64,-6,30,33,144,1,3,60
"1730",1730,"k Heb Je Lief","Paul de Leeuw","dutch cabaret","1997",136,37,53,-12,9,22,164,73,4,54
"1731",1731,"Chan Chan","Buena Vista Social Club","latin jazz","1997",166,50,40,-12,10,68,137,83,4,68
"1732",1732,"Firestarter","The Prodigy","big beat","1997",142,95,53,-5,16,38,160,0,8,64
"1733",1733,"The Unforgiven II","Metallica","alternative metal","1997",133,88,49,-5,27,25,267,0,4,55
"1734",1734,"Smack My Bitch Up","The Prodigy","big beat","1997",136,99,61,-5,11,23,221,0,15,65
"1736",1736,"Good Riddance (Time of Your Life)","Green Day","modern rock","1997",95,43,48,-8,16,65,33,18,3,75
"1737",1737,"Candle In The Wind 1997","Elton John","glam rock","1997",126,31,45,-8,17,37,130,98,3,53
"1738",1738,"No Surprises","Radiohead","alternative rock","1997",76,39,26,-11,11,12,109,6,3,71
"1739",1739,"Als Het Vuur Gedoofd Is","Acda en de Munnik","dutch cabaret","1997",92,64,56,-8,14,61,114,49,3,42
"1740",1740,"Little Green Bag","George Baker Selection","classic uk pop","1997",103,61,71,-14,8,88,75,4,3,44
"1741",1741,"Beds Are Burning - Remastered","Midnight Oil","australian rock","1997",119,50,75,-9,9,34,138,1,4,63
"1742",1742,"My Heart Will Go On - Love Theme from ""Titanic""","Céline Dion","canadian pop","1997",99,28,43,-12,12,4,160,73,3,75
"1743",1743,"t Dondert En 't Bliksemt","Guus Meeuwis","dutch pop","1997",121,95,70,-4,9,89,72,64,7,50
"1744",1744,"Breathe","The Prodigy","big beat","1997",130,82,68,-6,4,32,213,1,5,66
"1745",1745,"The Memory Remains","Metallica","alternative metal","1997",144,90,43,-4,21,60,159,0,4,51
"1746",1746,"N'oubliez Jamais","Joe Cocker","album rock","1997",87,49,59,-8,6,35,163,14,2,35
"1747",1747,"Tell Him","Barbra Streisand","adult standards","1997",76,40,34,-9,11,7,171,76,4,47
"1748",1748,"Mooi Liedje","Acda en de Munnik","dutch cabaret","1997",177,21,49,-11,10,22,59,96,4,42
"1749",1749,"Can't Stand Losing You","The Police","album rock","1997",142,63,76,-10,4,93,61,35,31,45
"1750",1750,"Songbird","Eva Cassidy","adult standards","1997",153,23,38,-12,13,15,105,85,3,61
"1751",1751,"Hier Komt De Storm","Frank Boeijen Groep","dutch cabaret","1997",89,77,41,-8,24,43,260,51,4,31
"1752",1752,"The Drugs Don't Work","The Verve","alternative rock","1997",77,52,44,-9,15,18,185,18,3,64
"1753",1753,"Around the World","Daft Punk","electro","1997",121,80,96,-5,9,84,288,0,15,70
"1754",1754,"Somebody to Love","George Michael","dance rock","1998",110,86,33,-7,97,38,198,5,5,57
"1755",1755,"Nobody's Wife","Anouk","dutch indie","1998",98,91,51,-7,17,46,86,1,4,33
"1756",1756,"Als Ze Er Niet Is","De Dijk","dutch indie","1998",166,49,38,-12,11,21,91,24,6,50
"1757",1757,"Careless Whisper","George Michael","dance rock","1998",153,63,57,-9,27,79,180,13,4,76
"1759",1759,"Don't Let the Sun Go Down on Me","George Michael","dance rock","1998",135,55,44,-8,54,26,225,49,3,66
"1760",1760,"The Whole of the Moon","The Waterboys","art rock","1998",106,85,54,-6,60,60,179,7,3,59
"1761",1761,"Liefs Uit Londen","BLØF","dutch pop","1998",77,13,44,-19,18,13,119,81,4,51
"1762",1762,"Narcotic - Long Version","Liquido","german alternative rock","1998",102,59,59,-7,8,36,158,0,3,42
"1763",1763,"New Year's Day","U2","irish rock","1998",133,80,52,-6,61,63,137,0,3,58
"1764",1764,"Cowboys and Angels","George Michael","dance rock","1998",128,51,57,-13,13,28,291,4,3,43
"1765",1765,"Zelfs Je Naam Is Mooi","Henk Westbroek","alternative pop rock","1998",94,46,56,-7,21,45,150,38,2,49
"1766",1766,"Toen Ik Je Zag - Single Version","Hero","pop","1998",81,20,37,-14,30,14,85,71,4,47
"1767",1767,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack","Aerosmith","album rock","1998",121,66,38,-5,25,14,179,17,3,76
"1769",1769,"A Different Corner","George Michael","dance rock","1998",99,29,27,-10,11,15,124,86,3,58
"1770",1770,"Teardrop","Massive Attack","big beat","1998",77,42,62,-9,14,22,209,2,4,69
"1771",1771,"Faith","George Michael","dance rock","1998",96,50,92,-10,7,56,74,1,10,46
"1772",1772,"Father Figure","George Michael","dance rock","1998",102,39,48,-11,8,25,218,23,3,51
"1773",1773,"Niet Of Nooit Geweest","Acda en de Munnik","dutch cabaret","1998",122,51,48,-10,17,51,122,38,4,54
"1774",1774,"Is Dit Nu Later","Stef Bos","christelijk","1998",134,51,41,-9,69,38,137,52,4,39
"1775",1775,"De Bestemming","Marco Borsato","dutch cabaret","1998",109,50,27,-9,10,13,146,28,3,50
"1776",1776,"Freak On a Leash","Korn","alternative metal","1998",103,90,35,-6,39,53,136,0,5,73
"1777",1777,"Onderuit","De Dijk","dutch indie","1998",118,57,68,-9,9,65,192,10,3,35
"1778",1778,"Non non rien n'a changé","Les Poppys","alternative pop rock","1998",84,48,50,-8,20,47,70,48,9,50
"1779",1779,"I'm Not so Tough","Ilse DeLange","dutch americana","1998",117,58,73,-8,10,55,148,2,3,40
"1780",1780,"Killer / Papa Was a Rollin' Stone","George Michael","dance rock","1998",122,98,71,-7,76,58,135,3,5,51
"1781",1781,"I Knew You Were Waiting (For Me)","George Michael","dance rock","1998",108,84,72,-5,24,68,118,26,5,63
"1782",1782,"If You Tolerate This Your Children Will Be Next","Manic Street Preachers","alternative rock","1998",96,80,22,-6,9,26,171,0,4,37
"1783",1783,"Praying for Time","George Michael","dance rock","1998",128,80,57,-8,9,21,161,2,3,45
"1784",1784,"Hilversum 3","Herman van Veen","dutch pop","1998",91,22,69,-15,11,47,113,92,6,39
"1785",1785,"The Reflex","Duran Duran","dance rock","1998",127,90,56,-6,57,80,147,12,10,50
"1786",1786,"World of Hurt","Ilse DeLange","dutch americana","1998",99,47,87,-10,13,64,114,62,4,40
"1787",1787,"As","George Michael","dance rock","1998",93,74,67,-8,20,77,162,14,19,61
"1788",1788,"Pure Morning","Placebo","alternative rock","1998",81,90,39,-7,11,20,135,4,7,60
"1789",1789,"She's The One","Robbie Williams","dance pop","1998",167,61,24,-8,22,33,138,66,3,68
"1790",1790,"Ik Heb Je Lief","Stef Bos","christelijk","1998",131,48,30,-12,73,24,111,77,6,44
"1791",1791,"Pretty Fly (For A White Guy)","The Offspring","alternative metal","1998",143,90,72,-4,7,96,69,9,10,72
"1793",1793,"Praise You","Fatboy Slim","big beat","1998",110,89,60,-9,17,53,202,10,5,44
"1794",1794,"Sacrifice","Anouk","dutch indie","1998",136,17,54,-13,9,24,118,74,5,11
"1795",1795,"Toveren","Herman van Veen","dutch pop","1998",145,28,81,-15,21,81,86,58,3,44
